tractid,tractnum,name,namelsad,nta,nta_name,bcode,geometry,MonthYear,TotalMonthlyReport,CountyName,CensusBlockID_list,Ticket_list,Classification_list,Zipcode_list,CountyTract
36081145900,145900,1459,Census Tract 1459,QN48,Auburndale,36081,"POLYGON ((1041062.076354356 215429.4503412259, 1041313.404453278 215407.4513259598, 1041589.041962012 215415.3876958143, 1041855.259946401 215423.3048356519, 1042089.892637986 215432.242596665, 1042341.146662587 215441.5867418299, 1042586.858835431 215451.2844999607, 1042604.41703737 215177.3478004757, 1042626.350510649 214927.467684702, 1042646.906195342 214674.6696286974, 1042666.632895974 214421.140952067, 1042687.733861843 214172.3519606339, 1042708.597682142 213907.1674341007, 1042726.965770127 213643.0699391021, 1042648.972396161 213355.4230897267, 1042802.253965553 213098.9373802033, 1042561.41725284 213010.5532204106, 1042318.084303889 212922.5298185336, 1042063.40190284 212829.3811600103, 1041834.144064188 212763.256152174, 1041125.04477809 212794.374100192, 1041127.190470852 212824.6187879265, 1041136.629543925 213053.07786751, 1041143.501402141 213312.8636189357, 1041150.648452674 213573.3787112616, 1041164.043781595 213886.7368278075, 1041115.181187103 214638.9708767157, 1041062.076354356 215429.4503412259))",January-2020,1,Queens County,[1002],['QL20000278'],['P'],[11358],Queens County-1459
36081144100,144100,1441,Census Tract 1441,QN46,Bayside-Bayside Hills,36081,"POLYGON ((1048446.397020873 215616.5473820932, 1048810.988909771 215717.7064261095, 1049060.967890868 215787.5962058043, 1049312.054553844 215857.127201981, 1049563.139783887 215926.6607979491, 1049813.668530233 215996.5598281176, 1050074.433191097 216071.2255557387, 1050186.072971286 215563.2826699832, 1050250.607217185 215263.611241665, 1050226.705264919 214985.9237983116, 1050207.771787391 214714.8079232242, 1050341.922017585 214490.0145692049, 1050520.669307781 214269.3513806673, 1050608.923325827 214011.6442051163, 1050691.04900118 213766.6722749916, 1050940.945668756 213468.6040231674, 1050843.78085765 213437.7331880194, 1050597.12540576 213361.2762402347, 1050334.22776655 213245.7938733758, 1049981.325196936 213318.4309291524, 1049673.232345283 213419.6118875232, 1049470.887517037 213555.3280674483, 1049193.776108325 213780.4718362393, 1049478.029259557 213887.6195864466, 1049228.112941353 214201.3691897259, 1049126.611877831 214445.5655987358, 1049037.824961863 214701.8194049538, 1048761.424042959 214666.1070510028, 1048615.590141156 215123.6874506204, 1048536.82022699 215366.4893544003, 1048446.397020873 215616.5473820932))",January-2020,2,Queens County,"[1005, 4002]","['QL20001074', 'QL20000166']","['M', 'M']","[11361, 11364]",Queens County-1441
36081140901,140901,1409.01,Census Tract 1409.01,QN46,Bayside-Bayside Hills,36081,"POLYGON ((1045674.8219588 212142.3756793921, 1045938.359618373 212237.4063965881, 1046183.347926634 212325.8346432681, 1046427.502298746 212414.6275673772, 1046676.088995429 212503.0700215894, 1046805.911379906 212551.8606240611, 1047016.337185935 211967.2844769322, 1047127.415069752 211658.6173223893, 1047268.36249658 211265.8672569818, 1047411.818016182 210975.866549797, 1047446.603045642 210705.9861931767, 1047521.959646358 210498.5126046917, 1047540.938969721 210446.09811201, 1047295.821114807 210402.1045683932, 1046753.338810508 210264.4410236297, 1046404.424013657 210173.9191381791, 1046361.269397209 210253.5976155408, 1046335.808322434 210349.3520774035, 1046273.069414286 210502.5759164857, 1046098.950976609 210977.2220293662, 1045887.158957528 211559.6163996576, 1045674.8219588 212142.3756793921))",January-2020,2,Queens County,"[1001, 1001]","['QL20000939', 'QL20000807']","['P', 'M']","[11364, 11364]",Queens County-1409.01
36081140300,140300,1403,Census Tract 1403,QN46,Bayside-Bayside Hills,36081,"POLYGON ((1046935.732302733 212601.016252866, 1047178.219687231 212689.4481136644, 1047422.920920572 212778.252500467, 1047667.343299023 212867.0586334816, 1047920.898532646 212959.1701948186, 1048174.727954011 213051.6494691263, 1048456.790130632 213154.0430861426, 1048700.927896956 213242.8589080902, 1048903.917411345 212656.457450385, 1049105.529326101 212070.7827858006, 1049325.847444602 211435.9750478043, 1049318.167192931 211406.807789039, 1049296.72049956 211344.8136353252, 1048673.889374463 211112.1651833491, 1048601.378999116 211079.1828378635, 1048326.499545193 210976.0779796112, 1048127.806471662 210877.5486233049, 1047873.653932655 210688.1565002168, 1047599.323620275 210477.9474027351, 1047540.938969721 210446.09811201, 1047521.959646358 210498.5126046917, 1047446.603045642 210705.9861931767, 1047411.818016182 210975.866549797, 1047268.36249658 211265.8672569818, 1047127.415069752 211658.6173223893, 1047016.337185935 211967.2844769322, 1046805.911379906 212551.8606240611, 1046935.732302733 212601.016252866))",January-2020,2,Queens County,"[2006, 2000]","['QL20000289', 'QL20000302']","['M', 'M']","[11364, 11364]",Queens County-1403
36081136700,136700,1367,Census Tract 1367,QN42,Oakland Gardens,36081,"POLYGON ((1048601.378999116 211079.1828378635, 1048673.889374463 211112.1651833491, 1049296.72049956 211344.8136353252, 1049683.146979656 211489.0353126389, 1049896.232171286 211589.4380426318, 1050363.731996619 211772.1450112087, 1050717.433987216 211922.1234330026, 1051215.844378629 212144.6438961658, 1051583.351062045 212308.5177557667, 1051663.231728303 212278.8641412889, 1051913.539897006 211644.1629788323, 1052136.990460833 211006.8390530036, 1052163.351925596 210894.3337759264, 1052422.564652819 210256.0197131989, 1052563.640724459 209850.9133904212, 1052012.904761736 209598.7084274106, 1051730.589612013 209478.0563364998, 1051489.78048595 209378.2894696353, 1051229.575713275 209277.014142175, 1050972.725152222 209164.4565072201, 1050789.7713643 209084.894029239, 1050494.991974778 208957.664207407, 1050256.651802285 208863.3813548355, 1049758.096303316 208666.3839941386, 1049560.983362842 209211.6237138889, 1049327.595816154 209853.6804572125, 1049211.243217774 210152.48630762, 1049042.743057837 210264.6148927195, 1049015.539757848 210282.3946192524, 1048966.114242412 210320.5177760384, 1048928.890883158 210355.0302131034, 1048902.213820723 210383.3771315028, 1048866.627043069 210427.7310198154, 1048819.319972099 210503.0221023431, 1048641.827581156 210977.2767942137, 1048601.378999116 211079.1828378635))",January-2020,1,Queens County,[2000],['QL20000835'],['M'],[11364],Queens County-1367
36081134700,134700,1347,Census Tract 1347,QN41,Fresh Meadows-Utopia,36081,"POLYGON ((1043219.562205846 209089.0048930699, 1043392.830188387 209173.2229772453, 1043367.714504209 209245.2996943028, 1044248.71390591 209557.1442316476, 1044596.199326049 209672.0418186784, 1044916.789621315 209791.9778208295, 1044989.316121867 209822.0344969685, 1045125.234236764 209878.1179279938, 1046094.129925569 210150.5379262197, 1046404.424013657 210173.9191381791, 1046434.936822502 210053.4030477017, 1046761.038334051 208996.2176781852, 1047196.949242593 207603.4067385889, 1047005.922352758 207528.5882828642, 1046776.684968344 207440.1925780667, 1046670.926829897 207398.7508168565, 1046562.120816253 207356.9373617411, 1046497.615427439 207330.9042540682, 1046323.198253163 207261.5987747424, 1046080.95099329 207165.1610813409, 1045840.086564283 207069.0936545441, 1045598.943096897 206973.0279206975, 1045352.544954257 206871.8507083149, 1045109.481384462 206766.3123746382, 1044870.015793023 206661.8784656538, 1044630.547238847 206557.8112531157, 1044383.047635049 206450.4475257057, 1044134.161027725 206342.7185774496, 1043895.514035659 206240.1179995946, 1043655.482867348 206136.0590599007, 1043421.284826865 206025.8230685985, 1043114.099092918 206869.2345217748, 1042876.111863938 207526.6431535659, 1043119.496111705 207615.0362976344, 1042852.234382563 208348.5198858493, 1043095.609579089 208437.2771486895, 1042914.263314906 208941.0747094684, 1043219.562205846 209089.0048930699))",January-2020,1,Queens County,[2001],['QL20000881'],['M'],[11365],Queens County-1347
36081133300,133300,1333,Census Tract 1333,QN41,Fresh Meadows-Utopia,36081,"POLYGON ((1042947.89984895 205802.7955040538, 1043184.872782928 205913.3979774722, 1043421.284826865 206025.8230685985, 1043655.482867348 206136.0590599007, 1043895.514035659 206240.1179995946, 1044134.161027725 206342.7185774496, 1044383.047635049 206450.4475257057, 1044630.547238847 206557.8112531157, 1044870.015793023 206661.8784656538, 1045109.481384462 206766.3123746382, 1045352.544954257 206871.8507083149, 1045598.943096897 206973.0279206975, 1045840.086564283 207069.0936545441, 1046080.95099329 207165.1610813409, 1046323.198253163 207261.5987747424, 1046497.615427439 207330.9042540682, 1046562.120816253 207356.9373617411, 1046670.926829897 207398.7508168565, 1046776.684968344 207440.1925780667, 1047005.922352758 207528.5882828642, 1047196.949242593 207603.4067385889, 1047964.46238912 205967.0051115167, 1047571.156863015 205872.3426354127, 1047360.925006362 205824.0676562519, 1047143.773953045 205771.7689174295, 1046887.013882951 205709.89725561, 1046633.301175129 205648.0361442809, 1046386.576591922 205562.5139662069, 1046142.629238725 205474.0867234226, 1045896.190349593 205383.8339508068, 1045643.93213368 205292.4759738159, 1045400.534606779 205203.6932683314, 1045156.026674553 205114.9102247364, 1044903.206756339 205024.287222743, 1044654.584951307 204916.5536892441, 1044415.374483667 204812.8536868971, 1044227.660116835 204731.143144598, 1044123.556890254 204686.4376616349, 1043889.878900646 204585.3068264565, 1043650.663697572 204480.8857114527, 1043510.843159516 204420.0648906626, 1043411.169274561 204376.4662820623, 1043121.016238176 205273.8398561995, 1042947.89984895 205802.7955040538))",January-2020,3,Queens County,"[2005, 3002, 1000]","['QL20000831', 'QL20000560', 'QL20000423']","['P', 'M', 'P']","[11366, 11366, 11366]",Queens County-1333
36081129103,129103,1291.03,Census Tract 1291.03,QN42,Oakland Gardens,36081,"POLYGON ((1050021.583961982 207151.4716691555, 1050075.717104862 207526.5168532587, 1050016.600663997 207967.9280571732, 1049874.785091989 208350.8224930827, 1049758.096303316 208666.3839941386, 1050256.651802285 208863.3813548355, 1050494.991974778 208957.664207407, 1050789.7713643 209084.894029239, 1050972.725152222 209164.4565072201, 1051229.575713275 209277.014142175, 1051489.78048595 209378.2894696353, 1051771.811793936 208605.5931535866, 1051998.304028756 207979.2070847755, 1051725.515412156 207913.960377782, 1051809.489872548 207713.0821506316, 1051895.698998234 207506.3811259654, 1051953.975086664 207279.5641922639, 1052094.44192963 206897.4068496166, 1051819.138029024 206835.4311164953, 1051563.221312909 206777.5199198149, 1051308.133793537 206719.9780487561, 1051052.213652328 206662.4365714487, 1050796.56944506 206604.8985529252, 1050541.762419932 206544.815187999, 1050275.307248886 206487.2531491183, 1050009.682248782 206429.6962881124, 1049739.081180329 206367.02825693, 1049458.248868322 206811.1225159362, 1049365.855955797 206953.6929438091, 1050021.583961982 207151.4716691555))",January-2020,2,Queens County,"[3009, 2000]","['QL20000535', 'QL20000391']","['P', 'M']","[11364, 11364]",Queens County-1291.03
36081127700,127700,1277,Census Tract 1277,QN06,Jamaica Estates-Holliswood,36081,"POLYGON ((1041972.738174075 203764.933636392, 1042221.967549209 203860.2537651251, 1042461.475654927 203963.2041239944, 1042605.727404885 204027.6728493626, 1042701.529054976 204069.0728237039, 1042940.478738019 204172.0265811814, 1043180.531528969 204276.4427051057, 1043411.169274561 204376.4662820623, 1043510.843159516 204420.0648906626, 1043650.663697572 204480.8857114527, 1043889.878900646 204585.3068264565, 1044123.556890254 204686.4376616349, 1044227.660116835 204731.143144598, 1044415.374483667 204812.8536868971, 1044654.584951307 204916.5536892441, 1044903.206756339 205024.287222743, 1045156.026674553 205114.9102247364, 1045400.534606779 205203.6932683314, 1045643.93213368 205292.4759738159, 1045896.190349593 205383.8339508068, 1046132.577250577 204742.1174155113, 1046346.389832907 204153.5380628367, 1046458.321282535 203846.6925458212, 1046549.640795621 203580.2355445817, 1045774.246096262 202866.3534587603, 1045819.377948253 202776.4778506071, 1045854.760585106 202705.5228552563, 1045902.067040158 202632.7765261138, 1045948.734232656 202593.5472094679, 1045997.473446872 202502.5881093469, 1045830.389606185 202369.1826115992, 1045583.676507032 202155.0596456421, 1045418.463184017 202047.529301243, 1045017.46689283 201784.5678236676, 1044681.083998145 201730.5358674827, 1043835.772759183 201672.7040398434, 1043255.664543472 201530.655357508, 1042574.817468088 201433.5555085551, 1042281.916033286 201391.6842472471, 1042314.196989985 201571.0126207219, 1042371.188880362 201733.276594137, 1042377.488198903 201996.7035410622, 1042379.030825148 202162.8425332098, 1042215.256277718 203188.4095589716, 1042079.609535522 203465.342718814, 1041972.738174075 203764.933636392))",January-2020,1,Queens County,[1009],['QL20001028'],['M'],[11432],Queens County-1277
36081126700,126700,1267,Census Tract 1267,QN38,Pomonok-Flushing Heights-Hillcrest,36081,"POLYGON ((1037564.19569619 201152.7960418605, 1037816.04592388 201210.9146928058, 1038061.519320488 201269.0218272195, 1038310.870734211 201327.8687437214, 1038588.757867562 201393.3400342352, 1038943.388286765 201476.4751645025, 1039201.047277057 201537.1716079982, 1039455.939635539 201594.949846501, 1039709.435648248 201656.7352234446, 1039966.279302229 201708.6939774714, 1039793.487170595 202236.214727589, 1039633.261384428 202726.2392791338, 1039871.948379753 202834.2627714854, 1040110.078889964 202942.2873390924, 1040349.038827414 203050.3161677012, 1040586.336099142 203157.2505037674, 1040826.952332788 203266.3808930308, 1041039.325853107 203361.9673206633, 1041286.306233727 203474.0318216654, 1041532.456251498 203584.6395580438, 1041972.738174075 203764.933636392, 1042079.609535522 203465.342718814, 1042215.256277718 203188.4095589716, 1042379.030825148 202162.8425332098, 1042377.488198903 201996.7035410622, 1042371.188880362 201733.276594137, 1042314.196989985 201571.0126207219, 1042281.916033286 201391.6842472471, 1041880.153386497 201316.039395671, 1041504.4340395 201245.1989041677, 1040915.997868269 200979.3138155994, 1040633.223179609 200870.4490918172, 1040531.310213416 200827.5858733021, 1040189.28934421 200683.9775912624, 1039423.884273708 200453.0619036417, 1038821.633599401 200271.3569154355, 1038264.828307377 200218.3769237094, 1037829.692608321 200176.9721321342, 1037521.493202302 200147.8762128009, 1037518.344745324 200193.046396522, 1037447.015160714 200485.0838089796, 1037408.966817643 200643.8489861564, 1037305.46274354 201072.440746661, 1037564.19569619 201152.7960418605))",January-2020,3,Queens County,"[1009, 3003, 1009]","['QL20001010', 'QL20000886', 'QL20000630']","['P', 'P', 'M']","[11432, 11432, 11432]",Queens County-1267
36081126500,126500,1265,Census Tract 1265,QN38,Pomonok-Flushing Heights-Hillcrest,36081,"POLYGON ((1037448.163852505 201732.1930427832, 1037687.697887201 201842.0184944194, 1037924.739043068 201950.0191493544, 1038013.075051642 201990.2910589786, 1038083.964594259 202022.8736399938, 1038163.162436996 202058.7538595984, 1038432.864014245 202186.505943459, 1038724.459902297 202314.6744770245, 1038918.293147189 202403.6427221266, 1039122.600458594 202518.1394107846, 1039395.124157986 202619.3123861826, 1039633.261384428 202726.2392791338, 1039793.487170595 202236.214727589, 1039966.279302229 201708.6939774714, 1039709.435648248 201656.7352234446, 1039455.939635539 201594.949846501, 1039201.047277057 201537.1716079982, 1038943.388286765 201476.4751645025, 1038588.757867562 201393.3400342352, 1038310.870734211 201327.8687437214, 1038061.519320488 201269.0218272195, 1037816.04592388 201210.9146928058, 1037564.19569619 201152.7960418605, 1037305.46274354 201072.440746661, 1037183.690222223 201617.5792723337, 1037448.163852505 201732.1930427832))",January-2020,2,Queens County,"[1001, 1000]","['QL20000428', 'QL20000429']","['M', 'M']","[11366, 11432]",Queens County-1265
36081124700,124700,1247,Census Tract 1247,QN38,Pomonok-Flushing Heights-Hillcrest,36081,"POLYGON ((1039868.978989258 204372.4653163732, 1040122.317005493 204369.4036721113, 1040050.2329332 204860.7218430752, 1040036.814818896 205513.5741980539, 1040051.909105345 205819.6479386278, 1040076.763086425 206340.7002129901, 1040326.499612982 206328.1598222452, 1040576.514392441 206315.2583132643, 1040825.695464803 206303.4504325274, 1041085.964251095 206290.9423995925, 1041264.738387565 206284.4392788003, 1041392.83850157 205906.1991905472, 1041384.598439833 205756.803565049, 1041403.358642571 205557.9223140708, 1041475.696725403 205322.3697682208, 1041558.896093875 205065.3474929231, 1041667.784712557 204728.5975260499, 1041817.728082896 204261.8788400547, 1041888.916011168 204047.091821256, 1041972.738174075 203764.933636392, 1041532.456251498 203584.6395580438, 1041286.306233727 203474.0318216654, 1041039.325853107 203361.9673206633, 1040826.952332788 203266.3808930308, 1040586.336099142 203157.2505037674, 1040349.038827414 203050.3161677012, 1040110.078889964 202942.2873390924, 1039871.948379753 202834.2627714854, 1039764.275405087 203373.9561449768, 1039680.093514182 203945.7649245776, 1039611.414602362 204405.7595236637, 1039868.978989258 204372.4653163732))",January-2020,3,Queens County,"[2003, 3005, 1010]","['QL20000797', 'QL20000411', 'QL20000259']","['P', 'P', 'M']","[11365, 11366, 11366]",Queens County-1247
36081122300,122300,1223,Census Tract 1223,QN38,Pomonok-Flushing Heights-Hillcrest,36081,"POLYGON ((1039150.135470494 208359.9032405806, 1040357.660064723 208314.5723026504, 1040696.580614363 208314.6293616433, 1040716.862139586 208173.3154876988, 1041026.831770141 207637.3766484607, 1041177.365163122 207142.601345146, 1041175.027809087 206957.514987564, 1041167.523483482 206612.1102794588, 1041264.738387565 206284.4392788003, 1041085.964251095 206290.9423995925, 1040825.695464803 206303.4504325274, 1040576.514392441 206315.2583132643, 1040326.499612982 206328.1598222452, 1040076.763086425 206340.7002129901, 1040051.909105345 205819.6479386278, 1039801.614032564 205831.8255529186, 1039551.597195787 205843.6420487363, 1039301.315025388 205850.3598662667, 1039052.946724481 205868.743214232, 1038803.210254558 205879.4750519426, 1038553.745455246 205892.7603911274, 1038578.918431103 206409.4398008723, 1038611.227879587 207080.2478998888, 1038861.509459258 207068.0580069053, 1038893.258346975 207737.7724106905, 1038918.185090017 208236.5997082087, 1038667.087427048 208247.3298361073, 1038384.416822545 208249.6124837061, 1038373.026529946 208386.576111543, 1039150.135470494 208359.9032405806))",January-2020,2,Queens County,"[2003, 2003]","['QL20000467', 'QL20000119']","['P', 'P']","[11365, 11365]",Queens County-1223
36081121500,121500,1215,Census Tract 1215,QN62,Queensboro Hill,36081,"POLYGON ((1035567.458887251 209430.8536114395, 1035579.831681488 209476.7856776506, 1035628.153043547 209689.2938154364, 1035639.422569716 209732.673253565, 1035705.326062943 210016.6279999331, 1036080.427162764 209931.8078704319, 1036337.414481191 209879.5297321524, 1036597.175519599 209826.5316295176, 1036759.631548058 209792.9995800241, 1036863.037939605 209771.7278659971, 1037130.83415672 209720.2102197811, 1037388.377019998 209669.401743744, 1037648.869749561 209663.7797400859, 1037910.134322847 209685.1228570057, 1038171.123765745 209705.3751778775, 1038442.910918741 209729.6620702994, 1038958.846275763 209745.7570654691, 1039197.700508645 209750.6685733392, 1039402.470802795 209755.5049650621, 1039625.806182566 209760.7497629695, 1039841.693029371 209751.4062453544, 1040583.664929827 209682.8006313707, 1040429.443305362 209149.0600770878, 1040666.922142701 208436.6118366129, 1040696.580614363 208314.6293616433, 1040357.660064723 208314.5723026504, 1039150.135470494 208359.9032405806, 1038373.026529946 208386.576111543, 1037923.194578431 208415.4526076255, 1037057.663973026 208452.9022109144, 1035580.737853096 208524.0580502623, 1035490.123438441 208653.5689650994, 1035484.244291956 208813.134182467, 1035480.726681122 208904.2098829828, 1035510.085683018 209173.8779305799, 1035516.917276948 209219.4339262903, 1035567.458887251 209430.8536114395))",January-2020,1,Queens County,[1000],['QL20000027'],['M'],[11365],Queens County-1215
36081119300,119300,1193,Census Tract 1193,QN52,East Flushing,36081,"POLYGON ((1038750.845969595 215744.3989301748, 1039010.492078829 215716.9297527202, 1039269.027331106 215690.9181681318, 1039526.732862599 215664.5431133093, 1039785.267570954 215639.2656924864, 1040042.97422419 215612.8961203623, 1040302.066633025 215586.5324845757, 1040560.609761599 215558.3486712682, 1040820.248911712 215535.6351706932, 1041062.076354356 215429.4503412259, 1041115.181187103 214638.9708767157, 1040991.584244229 214652.8905921567, 1040733.039442443 214677.4264882943, 1040473.937697561 214703.4211815426, 1040215.665976681 214730.1492211261, 1039956.8424088 214756.1500745529, 1039698.572663456 214782.5192861754, 1039439.194469965 214809.253058049, 1039181.757828608 214835.2653287878, 1038922.382422054 214861.2759616367, 1038663.28544038 214886.9256564422, 1038404.740664651 214913.672349083, 1038491.76022618 215769.3218020342, 1038750.845969595 215744.3989301748))",January-2020,2,Queens County,"[1006, 1006]","['QL20000764', 'QL20000243']","['M', 'P']","[11358, 11358]",Queens County-1193
36081118100,118100,1181,Census Tract 1181,QN48,Auburndale,36081,"POLYGON ((1042463.819053406 216620.1360823616, 1042711.972103557 216646.6003534754, 1042960.673380594 216675.2544933908, 1043210.486602862 216702.0922161311, 1043497.411712271 216732.6664322236, 1043650.014919696 216748.3415200429, 1043763.843445534 216760.2791029431, 1043958.335997767 216189.1170175674, 1044012.180713725 216035.86501797, 1044062.133254673 215888.4328930036, 1044242.149467272 215463.3354000367, 1044259.149765981 215422.5720531874, 1043630.088531625 215494.9844230784, 1043351.953864833 215489.2047874969, 1043100.168707088 215470.7405442586, 1042845.037587119 215461.014843892, 1042586.858835431 215451.2844999607, 1042341.146662587 215441.5867418299, 1042278.847600972 216006.1549438594, 1042215.111415216 216593.6730256912, 1042463.819053406 216620.1360823616))",January-2020,2,Queens County,"[2003, 2003]","['QL20000993', 'QL20000721']","['P', 'M']","[11358, 11358]",Queens County-1181
36081117500,117500,1175,Census Tract 1175,QN51,Murray Hill,36081,"POLYGON ((1039514.752549483 218127.0478865725, 1039774.094551436 218100.6792176423, 1040032.60609476 218074.3114103577, 1040291.11820607 218047.9463574555, 1040549.907050108 218021.9490336658, 1040808.420293726 217995.5894924696, 1041067.210262839 217969.5976862822, 1041325.7254956 217942.8793248427, 1041584.517454409 217916.5287043361, 1041530.387158459 217377.5509295608, 1041497.87307513 217068.883385834, 1041472.986821006 216814.5196538469, 1041471.678630035 216664.4110310225, 1041472.8713962 216511.0293105088, 1041718.529061704 216539.2992012249, 1041967.236920267 216566.1214996617, 1042215.111415216 216593.6730256912, 1042278.847600972 216006.1549438594, 1042341.146662587 215441.5867418299, 1042089.892637986 215432.242596665, 1041855.259946401 215423.3048356519, 1041589.041962012 215415.3876958143, 1041313.404453278 215407.4513259598, 1041062.076354356 215429.4503412259, 1040820.248911712 215535.6351706932, 1040570.360760055 215654.1910447128, 1040321.307002316 215772.3870861231, 1040071.977801372 215890.9493836245, 1039822.651874225 216009.1499167033, 1039573.345821443 216119.7020496396, 1039358.862671699 216267.8621684866, 1039375.759759134 216756.4720712292, 1039118.333948007 216786.8570182476, 1039124.32549614 216832.4122862639, 1039079.648952047 216865.8300057509, 1039131.332828298 216918.7752365353, 1039160.587612434 217212.1301252525, 1039256.242143124 218153.4212114175, 1039514.752549483 218127.0478865725))",January-2020,5,Queens County,"[4006, 4007, 4006, 4007, 4007]","['QL20000634', 'QL20000376', 'QL20000347', 'QL20000084', 'QL20000094']","['P', 'M', 'P', 'M', 'M']","[11358, 11358, 11358, 11358, 11358]",Queens County-1175
