MonthYear,Date,Year,Hour,CensusTract_2010,NumberOfReports,CensusTract_2010_ID,CensusTract_2010_NAME,CountyName_2010,GEOID_list,CensusBlockID_list,Zipcode_list,Ticket_list
March-2020,03/12/2020,2020,02 AM,25.0,1,2500,Census Tract 25,Queens County,[360810025006000],[6000],[11101],['QL20002141']
March-2020,03/12/2020,2020,07 AM,15.02,1,1502,Census Tract 15.02,New York County,[360610015021006],[1006],[10038],['ML20003980']
March-2020,03/12/2020,2020,10 AM,121.0,1,12100,Census Tract 121,New York County,[360610121006000],[6000],[10036],['ML20003990']
March-2020,03/12/2020,2020,11 AM,16.0,1,1600,Census Tract 16,New York County,[360610016005000],[5000],[10002],['ML20003992']
March-2020,03/12/2020,2020,09 PM,81.0,1,8100,Census Tract 81,New York County,[360610081005000],[5000],[10011],['ML20004021']
March-2020,03/12/2020,2020,10 PM,170.0,1,17000,Census Tract 170,New York County,[360610170005000],[5000],[10029],['ML20004023']
March-2020,03/12/2020,2020,12 PM,112.0,1,11200,Census Tract 112,Westchester County,[361190112004035],[4035],[10523],['WL20003147']
March-2020,03/12/2020,2020,12 PM,73.0,1,7300,Census Tract 73,Westchester County,[361190073002039],[2039],[10543],['WL20003150']
March-2020,03/12/2020,2020,12 PM,137.0,1,13700,Census Tract 137,Westchester County,[361190137001039],[1039],[10562],['WL20003152']
March-2020,03/12/2020,2020,01 PM,111.01,1,11101,Census Tract 111.01,Westchester County,[361190111011009],[1009],[10591],['WL20003158']
March-2020,03/12/2020,2020,01 PM,69.0,1,6900,Census Tract 69,Westchester County,[361190069004007],[4007],[10538],['WL20003162']
March-2020,03/12/2020,2020,03 PM,22.01,1,2201,Census Tract 22.01,Westchester County,[361190022012003],[2003],[10710],['WL20003168']
March-2020,03/12/2020,2020,03 PM,59.02,1,5902,Census Tract 59.02,Westchester County,[361190059021021],[1021],[10805],['WL20003171']
March-2020,03/12/2020,2020,11 AM,39.0,1,3900,Census Tract 39,Bronx County,[360050039002001],[2001],[10454],['XL20003553']
March-2020,03/11/2020,2020,10 AM,6.0,1,600,Census Tract 6,New York County,[360610006001000],[1000],[10002],['ML20003934']
March-2020,03/11/2020,2020,11 AM,45.0,1,4500,Census Tract 45,New York County,[360610045001005],[1005],[10013],['ML20003937']
March-2020,03/11/2020,2020,12 PM,228.0,1,22800,Census Tract 228,New York County,[360610228003000],[3000],[10030],['ML20003940']
March-2020,03/11/2020,2020,12 PM,114.01,1,11401,Census Tract 114.01,New York County,[360610114011000],[1000],[10065],['ML20003941']
March-2020,03/11/2020,2020,07 PM,159.0,1,15900,Census Tract 159,New York County,[360610159006001],[6001],[10023],['ML20003964']
March-2020,03/11/2020,2020,12 PM,39.0,1,3900,Census Tract 39,Queens County,[360810039001000],[1000],[11106],['QL20002130']
March-2020,03/11/2020,2020,12 PM,1097.0,1,109700,Census Tract 1097,Queens County,[360811097002006],[2006],[11361],['QL20002131']
March-2020,03/11/2020,2020,01 PM,85.0,1,8500,Census Tract 85,Queens County,[360810085001001],[1001],[11106],['QL20002134']
March-2020,03/11/2020,2020,10 AM,24.03,1,2403,Census Tract 24.03,Westchester County,[361190024033006],[3006],[10704],['WL20003104']
March-2020,03/11/2020,2020,10 AM,82.0,1,8200,Census Tract 82,Westchester County,[361190082003013],[3013],[10573],['WL20003105']
March-2020,03/11/2020,2020,01 PM,8.02,1,802,Census Tract 8.02,Westchester County,[361190008022001],[2001],[10703],['WL20003111']
March-2020,03/11/2020,2020,01 PM,72.0,1,7200,Census Tract 72,Westchester County,[361190072002023],[2023],[10543],['WL20003116']
March-2020,03/11/2020,2020,04 PM,13.01,1,1301,Census Tract 13.01,Westchester County,[361190013013000],[3000],[10705],['WL20003119']
March-2020,03/11/2020,2020,10 PM,79.0,1,7900,Census Tract 79,Westchester County,[361190079005002],[5002],[10573],['WL20003130']
March-2020,03/11/2020,2020,09 AM,379.0,1,37900,Census Tract 379,Bronx County,[360050379001003],[1003],[10457],['XL20003485']
March-2020,03/11/2020,2020,12 PM,63.0,1,6300,Census Tract 63,Bronx County,[360050063002022],[2022],[10451],['XL20003497']
March-2020,03/11/2020,2020,12 PM,389.0,1,38900,Census Tract 389,Bronx County,[360050389004000],[4000],[10458],['XL20003499']
March-2020,03/10/2020,2020,12 AM,91.0,1,9100,Census Tract 91,Westchester County,[361190091002001],[2001],[10606],['WL20003050']
March-2020,03/10/2020,2020,10 AM,132.0,1,13200,Census Tract 132,New York County,[360610132007002],[7002],[10021],['ML20003880']
March-2020,03/10/2020,2020,01 PM,317.03,1,31703,Census Tract 317.03,New York County,[360610317032010],[2010],[10282],['ML20003894']
March-2020,03/10/2020,2020,03 PM,153.0,1,15300,Census Tract 153,New York County,[360610153006000],[6000],[10023],['ML20003901']
March-2020,03/10/2020,2020,03 PM,277.0,1,27700,Census Tract 277,New York County,[360610277004001],[4001],[10040],['ML20003903']
March-2020,03/10/2020,2020,08 PM,189.0,1,18900,Census Tract 189,New York County,[360610189002002],[2002],[10025],['ML20003919']
March-2020,03/10/2020,2020,12 PM,45.0,1,4500,Census Tract 45,Queens County,[360810045001000],[1000],[11106],['QL20002109']
March-2020,03/10/2020,2020,01 PM,1579.03,1,157903,Census Tract 1579.03,Queens County,[360811579034006],[4006],[11001],['QL20002111']
March-2020,03/10/2020,2020,01 PM,53.0,1,5300,Census Tract 53,Queens County,[360810053004002],[4002],[11106],['QL20002112']
March-2020,03/10/2020,2020,10 AM,111.01,1,11101,Census Tract 111.01,Westchester County,[361190111014002],[4002],[10523],['WL20003061']
March-2020,03/10/2020,2020,10 AM,133.01,1,13301,Census Tract 133.01,Westchester County,[361190133011000],[1000],[10562],['WL20003063']
March-2020,03/10/2020,2020,01 PM,86.02,1,8602,Census Tract 86.02,Westchester County,[361190086022003],[2003],[10604],['WL20003074']
March-2020,03/10/2020,2020,02 PM,15.02,1,1502,Census Tract 15.02,Westchester County,[361190015023000],[3000],[10704],['WL20003076']
March-2020,03/10/2020,2020,02 PM,64.0,2,6400,Census Tract 64,Westchester County,"[361190064003000, 361190064003000]","[3000, 3000]","[10801, 10801]","['WL20003077', 'WL20003078']"
March-2020,03/10/2020,2020,12 PM,300.0,1,30000,Census Tract 300,Bronx County,[360050300001002],[1002],[10461],['XL20003454']
March-2020,03/10/2020,2020,12 PM,462.01,1,46201,Census Tract 462.01,Bronx County,[360050462013000],[3000],[10475],['XL20003458']
March-2020,03/09/2020,2020,01 AM,33.0,1,3300,Census Tract 33,New York County,[360610033001005],[1005],[10013],['ML20003787']
March-2020,03/09/2020,2020,02 AM,297.0,1,29700,Census Tract 297,New York County,[360610297001000],[1000],[10034],['ML20003788']
March-2020,03/09/2020,2020,09 AM,73.0,1,7300,Census Tract 73,New York County,[360610073004000],[4000],[10014],['ML20003794']
March-2020,03/09/2020,2020,09 AM,92.0,1,9200,Census Tract 92,New York County,[360610092001000],[1000],[10017],['ML20003795']
March-2020,03/09/2020,2020,12 PM,188.0,1,18800,Census Tract 188,New York County,[360610188002000],[2000],[10029],['ML20003805']
March-2020,03/09/2020,2020,06 PM,229.0,1,22900,Census Tract 229,New York County,[360610229003000],[3000],[10031],['ML20003835']
March-2020,03/09/2020,2020,06 PM,191.0,1,19100,Census Tract 191,New York County,[360610191005000],[5000],[10025],['ML20003836']
March-2020,03/09/2020,2020,06 PM,114.01,1,11401,Census Tract 114.01,New York County,[360610114011001],[1001],[10065],['ML20003838']
March-2020,03/09/2020,2020,09 AM,1339.0,1,133900,Census Tract 1339,Queens County,[360811339001001],[1001],[11366],['QL20002075']
March-2020,03/09/2020,2020,12 PM,1341.0,1,134100,Census Tract 1341,Queens County,[360811341002010],[2010],[11365],['QL20002082']
March-2020,03/09/2020,2020,01 PM,59.0,1,5900,Census Tract 59,Queens County,[360810059002001],[2001],[11106],['QL20002083']
March-2020,03/09/2020,2020,01 PM,1257.0,1,125700,Census Tract 1257,Queens County,[360811257001008],[1008],[11366],['QL20002086']
March-2020,03/09/2020,2020,08 PM,997.03,1,99703,Census Tract 997.03,Queens County,[360810997031008],[1008],[11360],['QL20002097']
March-2020,03/09/2020,2020,08 AM,97.02,1,9702,Census Tract 97.02,Westchester County,[361190097022026],[2026],[10605],['WL20002993']
March-2020,03/09/2020,2020,10 AM,24.03,1,2403,Census Tract 24.03,Westchester County,[361190024032006],[2006],[10704],['WL20002998']
March-2020,03/09/2020,2020,10 AM,136.0,1,13600,Census Tract 136,Westchester County,[361190136003024],[3024],[10562],['WL20003001']
March-2020,03/09/2020,2020,11 AM,136.0,1,13600,Census Tract 136,Westchester County,[361190136003024],[3024],[10562],['WL20003006']
March-2020,03/09/2020,2020,02 PM,136.0,1,13600,Census Tract 136,Westchester County,[361190136002008],[2008],[10562],['WL20003020']
March-2020,03/09/2020,2020,05 PM,74.01,1,7401,Census Tract 74.01,Westchester County,[361190074013009],[3009],[10543],['WL20003030']
March-2020,03/09/2020,2020,09 PM,88.0,1,8800,Census Tract 88,Westchester County,[361190088002000],[2000],[10603],['WL20003044']
March-2020,03/09/2020,2020,09 AM,79.0,1,7900,Census Tract 79,Bronx County,[360050079002000],[2000],[10455],['XL20003400']
March-2020,03/09/2020,2020,11 AM,200.0,1,20000,Census Tract 200,Bronx County,[360050200001008],[1008],[10461],['XL20003401']
March-2020,03/09/2020,2020,11 AM,337.0,1,33700,Census Tract 337,Bronx County,[360050337002006],[2006],[10471],['XL20003402']
March-2020,03/09/2020,2020,06 PM,141.0,1,14100,Census Tract 141,Bronx County,[360050141001005],[1005],[10451],['XL20003424']
March-2020,03/08/2020,2020,01 PM,148.02,1,14802,Census Tract 148.02,New York County,[360610148023000],[3000],[10128],['ML20003753']
March-2020,03/08/2020,2020,02 PM,137.0,1,13700,Census Tract 137,New York County,[360610137003000],[3000],[10019],['ML20003755']
March-2020,03/08/2020,2020,03 PM,82.0,1,8200,Census Tract 82,New York County,[360610082001000],[1000],[10165],['ML20003756']
March-2020,03/08/2020,2020,05 PM,82.0,1,8200,Census Tract 82,New York County,[360610082001000],[1000],[10017],['ML20003760']
March-2020,03/08/2020,2020,08 PM,80.0,1,8000,Census Tract 80,New York County,[360610080002000],[2000],[10168],['ML20003773']
March-2020,03/08/2020,2020,10 AM,97.02,1,9702,Census Tract 97.02,Westchester County,[361190097022026],[2026],[10605],['WL20002970']
March-2020,03/08/2020,2020,05 PM,100.0,1,10000,Census Tract 100,Westchester County,[361190100004034],[4034],[10583],['WL20002981']
March-2020,03/08/2020,2020,05 PM,336.0,1,33600,Census Tract 336,Bronx County,[360050336004002],[4002],[10467],['XL20003383']
March-2020,03/07/2020,2020,11 AM,68.0,1,6800,Census Tract 68,New York County,[360610068001000],[1000],[10016],['ML20003722']
March-2020,03/07/2020,2020,08 AM,109.02,1,10902,Census Tract 109.02,Westchester County,[361190109022045],[2045],[10603],['WL20002944']
March-2020,03/07/2020,2020,11 AM,107.01,1,10701,Census Tract 107.01,Westchester County,[361190107012016],[2016],[10583],['WL20002952']
March-2020,03/07/2020,2020,03 PM,137.0,1,13700,Census Tract 137,Westchester County,[361190137003008],[3008],[10562],['WL20002958']
March-2020,03/07/2020,2020,06 PM,96.0,1,9600,Census Tract 96,Westchester County,[361190096004012],[4012],[10606],['WL20002962']
March-2020,03/07/2020,2020,09 AM,31.0,1,3100,Census Tract 31,Bronx County,[360050031001002],[1002],[10455],['XL20003328']
March-2020,03/06/2020,2020,08 AM,72.0,1,7200,Census Tract 72,New York County,[360610072005000],[5000],[10016],['ML20003672']
March-2020,03/06/2020,2020,01 PM,285.0,1,28500,Census Tract 285,New York County,[360610285004000],[4000],[10040],['ML20003693']
March-2020,03/06/2020,2020,07 AM,103.0,1,10300,Census Tract 103,Queens County,[360810103002002],[2002],[11105],['QL20002036']
March-2020,03/06/2020,2020,01 PM,179.0,1,17900,Census Tract 179,Queens County,[360810179002000],[2000],[11104],['QL20002043']
March-2020,03/06/2020,2020,08 AM,83.02,1,8302,Census Tract 83.02,Westchester County,[361190083023026],[3026],[10573],['WL20002893']
March-2020,03/06/2020,2020,09 AM,93.0,1,9300,Census Tract 93,Westchester County,[361190093003000],[3000],[10606],['WL20002899']
March-2020,03/06/2020,2020,10 AM,67.0,1,6700,Census Tract 67,Westchester County,[361190067003003],[3003],[10804],['WL20002901']
March-2020,03/06/2020,2020,10 AM,128.02,1,12802,Census Tract 128.02,Westchester County,[361190128026026],[6026],[10507],['WL20002903']
March-2020,03/06/2020,2020,10 AM,68.02,1,6802,Census Tract 68.02,Westchester County,[361190068021011],[1011],[10804],['WL20002906']
March-2020,03/06/2020,2020,11 AM,141.0,1,14100,Census Tract 141,Westchester County,[361190141002011],[2011],[10566],['WL20002913']
March-2020,03/06/2020,2020,01 PM,141.0,1,14100,Census Tract 141,Westchester County,[361190141002000],[2000],[10566],['WL20002920']
March-2020,03/06/2020,2020,01 PM,109.01,1,10901,Census Tract 109.01,Westchester County,[361190109011034],[1034],[10603],['WL20002923']
March-2020,03/06/2020,2020,06 PM,105.0,1,10500,Census Tract 105,Westchester County,[361190105005017],[5017],[10522],['WL20002934']
March-2020,03/06/2020,2020,09 AM,484.0,1,48400,Census Tract 484,Bronx County,[360050484002003],[2003],[10466],['XL20003262']
March-2020,03/06/2020,2020,09 AM,164.0,1,16400,Census Tract 164,Bronx County,[360050164001004],[1004],[10465],['XL20003264']
March-2020,03/06/2020,2020,10 AM,358.0,1,35800,Census Tract 358,Bronx County,[360050358002003],[2003],[10469],['XL20003270']
March-2020,03/06/2020,2020,11 AM,418.0,1,41800,Census Tract 418,Bronx County,[360050418001006],[1006],[10466],['XL20003272']
March-2020,03/05/2020,2020,09 AM,242.0,1,24200,Census Tract 242,New York County,[360610242003006],[3006],[10035],['ML20003614']
March-2020,03/05/2020,2020,10 AM,187.0,1,18700,Census Tract 187,New York County,[360610187003000],[3000],[10025],['ML20003617']
March-2020,03/05/2020,2020,12 PM,87.0,1,8700,Census Tract 87,New York County,[360610087004000],[4000],[10011],['ML20003627']
March-2020,03/05/2020,2020,02 PM,96.0,1,9600,Census Tract 96,New York County,[360610096001003],[1003],[10036],['ML20003634']
March-2020,03/05/2020,2020,03 PM,56.0,1,5600,Census Tract 56,New York County,[360610056001003],[1003],[10010],['ML20003641']
March-2020,03/05/2020,2020,07 PM,164.0,1,16400,Census Tract 164,New York County,[360610164002001],[2001],[10029],['ML20003653']
March-2020,03/05/2020,2020,11 AM,145.0,1,14500,Census Tract 145,Queens County,[360810145001000],[1000],[11103],['QL20002019']
March-2020,03/05/2020,2020,12 PM,163.0,1,16300,Census Tract 163,Queens County,[360810163003008],[3008],[11103],['QL20002021']
March-2020,03/05/2020,2020,05 PM,1571.01,1,157101,Census Tract 1571.01,Queens County,[360811571018013],[8013],[11426],['QL20002029']
March-2020,03/05/2020,2020,10 PM,1441.0,1,144100,Census Tract 1441,Queens County,[360811441001005],[1005],[11361],['QL20002033']
March-2020,03/05/2020,2020,09 AM,59.02,1,5902,Census Tract 59.02,Westchester County,[361190059021014],[1014],[10801],['WL20002864']
March-2020,03/05/2020,2020,01 PM,83.01,1,8301,Census Tract 83.01,Westchester County,[361190083012003],[2003],[10573],['WL20002881']
March-2020,03/05/2020,2020,01 PM,139.0,1,13900,Census Tract 139,Westchester County,[361190139002009],[2009],[10520],['WL20002882']
March-2020,03/05/2020,2020,01 PM,1.03,1,103,Census Tract 1.03,Westchester County,[361190001032005],[2005],[10701],['WL20002883']
March-2020,03/05/2020,2020,03 PM,20.0,1,2000,Census Tract 20,Westchester County,[361190020004011],[4011],[10710],['WL20002884']
March-2020,03/05/2020,2020,05 PM,22.02,1,2202,Census Tract 22.02,Westchester County,[361190022023021],[3021],[10708],['WL20002888']
March-2020,03/05/2020,2020,08 AM,216.02,1,21602,Census Tract 216.02,Bronx County,[360050216023002],[3002],[10462],['XL20003204']
March-2020,03/05/2020,2020,10 AM,166.0,1,16600,Census Tract 166,Bronx County,[360050166001004],[1004],[10465],['XL20003215']
March-2020,03/05/2020,2020,10 AM,93.0,1,9300,Census Tract 93,Bronx County,[360050093001033],[1033],[10474],['XL20003217']
March-2020,03/05/2020,2020,10 AM,442.0,1,44200,Census Tract 442,Bronx County,[360050442002001],[2001],[10470],['XL20003218']
March-2020,03/05/2020,2020,02 PM,185.0,1,18500,Census Tract 185,Bronx County,[360050185001004],[1004],[10456],['XL20003233']
March-2020,03/05/2020,2020,03 PM,257.0,1,25700,Census Tract 257,Bronx County,[360050257001000],[1000],[10468],['XL20003239']
March-2020,03/05/2020,2020,09 PM,115.02,1,11502,Census Tract 115.02,Bronx County,[360050115022002],[2002],[10474],['XL20003253']
March-2020,03/04/2020,2020,01 PM,47.0,1,4700,Census Tract 47,New York County,[360610047001002],[1002],[10012],['ML20003574']
March-2020,03/04/2020,2020,02 PM,299.0,1,29900,Census Tract 299,New York County,[360610299002011],[2011],[10034],['ML20003578']
March-2020,03/04/2020,2020,02 PM,218.0,1,21800,Census Tract 218,New York County,[360610218001000],[1000],[10026],['ML20003579']
March-2020,03/04/2020,2020,04 PM,56.0,1,5600,Census Tract 56,New York County,[360610056001004],[1004],[10010],['ML20003588']
March-2020,03/04/2020,2020,09 AM,837.0,1,83700,Census Tract 837,Queens County,[360810837004005],[4005],[11355],['QL20002001']
March-2020,03/04/2020,2020,01 PM,25.0,1,2500,Census Tract 25,Queens County,[360810025001000],[1000],[11101],['QL20002007']
March-2020,03/04/2020,2020,09 AM,72.0,1,7200,Census Tract 72,Westchester County,[361190072001006],[1006],[10543],['WL20002825']
March-2020,03/04/2020,2020,09 AM,100.0,1,10000,Census Tract 100,Westchester County,[361190100002016],[2016],[10583],['WL20002826']
March-2020,03/04/2020,2020,09 AM,75.0,1,7500,Census Tract 75,Westchester County,[361190075001015],[1015],[10580],['WL20002830']
March-2020,03/04/2020,2020,10 AM,53.0,1,5300,Census Tract 53,Westchester County,[361190053003000],[3000],[10803],['WL20002831']
