MonthYear,CensusTract_2010,TotalReports,CensusTract_2010_ID,CensusTract_2010_NAME,CountyName_2010,GEOID_SCT,CensusBlockID_list,Zipcode_list,Ticket_list,Classification_list,Month,Year
March-2020,75.0,1,7500,Census Tract 75,New York County,36061007500,[1004],[10014],['ML20003450'],['P'],3,2020
March-2020,73.0,1,7300,Census Tract 73,New York County,36061007300,[4000],[10014],['ML20003794'],['P'],3,2020
March-2020,72.0,1,7200,Census Tract 72,New York County,36061007200,[5000],[10016],['ML20003672'],['M'],3,2020
March-2020,70.0,1,7000,Census Tract 70,New York County,36061007000,[2000],[10016],['ML20004594'],['P'],3,2020
March-2020,68.0,2,6800,Census Tract 68,New York County,36061006800,"[1001, 1000]","[10016, 10016]","['ML20004474', 'ML20003722']","['P', 'M']",3,2020
March-2020,67.0,1,6700,Census Tract 67,New York County,36061006700,[3001],[10014],['ML20004479'],['P'],3,2020
March-2020,63.0,1,6300,Census Tract 63,New York County,36061006300,[1001],[10011],['ML20004279'],['P'],3,2020
March-2020,58.0,1,5800,Census Tract 58,New York County,36061005800,[1007],[10010],['ML20004673'],['M'],3,2020
March-2020,56.0,3,5600,Census Tract 56,New York County,36061005600,"[2001, 1003, 1004]","[10010, 10010, 10010]","['ML20004631', 'ML20003641', 'ML20003588']","['P', 'M', 'M']",3,2020
March-2020,47.0,1,4700,Census Tract 47,New York County,36061004700,[1002],[10012],['ML20003574'],['M'],3,2020
March-2020,45.0,1,4500,Census Tract 45,New York County,36061004500,[1005],[10013],['ML20003937'],['M'],3,2020
March-2020,37.0,1,3700,Census Tract 37,New York County,36061003700,[3016],[10013],['ML20004511'],['M'],3,2020
March-2020,33.0,1,3300,Census Tract 33,New York County,36061003300,[1005],[10013],['ML20003787'],['P'],3,2020
March-2020,18.0,1,1800,Census Tract 18,New York County,36061001800,[4000],[10002],['ML20004422'],['P'],3,2020
March-2020,16.0,2,1600,Census Tract 16,New York County,36061001600,"[1004, 5000]","[10002, 10002]","['ML20004430', 'ML20003992']","['P', 'P']",3,2020
March-2020,15.02,1,1502,Census Tract 15.02,New York County,36061001502,[1006],[10038],['ML20003980'],['P'],3,2020
March-2020,6.0,1,600,Census Tract 6,New York County,36061000600,[1000],[10002],['ML20003934'],['P'],3,2020
March-2020,516.0,4,51600,Census Tract 516,Bronx County,36005051600,"[4001, 1002, 3007, 3004]","[10464, 10464, 10464, 10464]","['XL20004056', 'XL20003883', 'XL20003036', 'XL20003046']","['M', 'P', 'P', 'P']",3,2020
March-2020,484.0,1,48400,Census Tract 484,Bronx County,36005048400,[2003],[10466],['XL20003262'],['P'],3,2020
March-2020,462.02,1,46202,Census Tract 462.02,Bronx County,36005046202,[2007],[10475],['XL20003870'],['M'],3,2020
March-2020,462.01,1,46201,Census Tract 462.01,Bronx County,36005046201,[3000],[10475],['XL20003458'],['P'],3,2020
March-2020,442.0,1,44200,Census Tract 442,Bronx County,36005044200,[2001],[10470],['XL20003218'],['P'],3,2020
March-2020,429.01,1,42901,Census Tract 429.01,Bronx County,36005042901,[1000],[10467],['XL20003150'],['P'],3,2020
March-2020,418.0,1,41800,Census Tract 418,Bronx County,36005041800,[1006],[10466],['XL20003272'],['M'],3,2020
March-2020,406.0,1,40600,Census Tract 406,Bronx County,36005040600,[2000],[10466],['XL20003982'],['M'],3,2020
March-2020,394.0,1,39400,Census Tract 394,Bronx County,36005039400,[4000],[10467],['XL20004006'],['P'],3,2020
March-2020,389.0,1,38900,Census Tract 389,Bronx County,36005038900,[4000],[10458],['XL20003499'],['P'],3,2020
March-2020,386.0,1,38600,Census Tract 386,Bronx County,36005038600,[3000],[10469],['XL20003159'],['P'],3,2020
March-2020,385.0,1,38500,Census Tract 385,Bronx County,36005038500,[3005],[10458],['XL20004257'],['P'],3,2020
March-2020,383.02,1,38302,Census Tract 383.02,Bronx County,36005038302,[2001],[10457],['XL20004217'],['P'],3,2020
March-2020,383.01,1,38301,Census Tract 383.01,Bronx County,36005038301,[3000],[10458],['XL20004063'],['M'],3,2020
March-2020,379.0,1,37900,Census Tract 379,Bronx County,36005037900,[1003],[10457],['XL20003485'],['P'],3,2020
March-2020,358.0,1,35800,Census Tract 358,Bronx County,36005035800,[2003],[10469],['XL20003270'],['M'],3,2020
March-2020,337.0,1,33700,Census Tract 337,Bronx County,36005033700,[2006],[10471],['XL20003402'],['M'],3,2020
March-2020,336.0,2,33600,Census Tract 336,Bronx County,36005033600,"[4002, 4002]","[10467, 10467]","['XL20003837', 'XL20003383']","['P', 'P']",3,2020
March-2020,300.0,1,30000,Census Tract 300,Bronx County,36005030000,[1002],[10461],['XL20003454'],['M'],3,2020
March-2020,295.0,1,29500,Census Tract 295,Bronx County,36005029500,[2002],[10463],['XL20003782'],['P'],3,2020
March-2020,288.0,1,28800,Census Tract 288,Bronx County,36005028800,[1000],[10461],['XL20003977'],['M'],3,2020
March-2020,267.02,1,26702,Census Tract 267.02,Bronx County,36005026702,[6000],[10468],['XL20003058'],['M'],3,2020
March-2020,266.02,1,26602,Census Tract 266.02,Bronx County,36005026602,[3003],[10461],['XL20003176'],['M'],3,2020
March-2020,266.01,1,26601,Census Tract 266.01,Bronx County,36005026601,[1003],[10461],['XL20004007'],['P'],3,2020
March-2020,257.0,1,25700,Census Tract 257,Bronx County,36005025700,[1000],[10468],['XL20003239'],['M'],3,2020
March-2020,246.0,1,24600,Census Tract 246,Bronx County,36005024600,[2004],[10462],['XL20003121'],['P'],3,2020
March-2020,245.02,1,24502,Census Tract 245.02,Bronx County,36005024502,[2000],[10453],['XL20003711'],['P'],3,2020
March-2020,229.01,1,22901,Census Tract 229.01,Bronx County,36005022901,[5001],[10457],['XL20003124'],['P'],3,2020
March-2020,224.01,1,22401,Census Tract 224.01,Bronx County,36005022401,[2002],[10462],['XL20004001'],['P'],3,2020
March-2020,216.02,1,21602,Census Tract 216.02,Bronx County,36005021602,[3002],[10462],['XL20003204'],['P'],3,2020
March-2020,202.0,1,20200,Census Tract 202,Bronx County,36005020200,[2004],[10462],['XL20004038'],['P'],3,2020
March-2020,200.0,1,20000,Census Tract 200,Bronx County,36005020000,[1008],[10461],['XL20003401'],['P'],3,2020
March-2020,194.0,1,19400,Census Tract 194,Bronx County,36005019400,[1004],[10461],['XL20003875'],['P'],3,2020
March-2020,185.0,1,18500,Census Tract 185,Bronx County,36005018500,[1004],[10456],['XL20003233'],['P'],3,2020
March-2020,169.0,1,16900,Census Tract 169,Bronx County,36005016900,[1003],[10457],['XL20003186'],['M'],3,2020
March-2020,166.0,1,16600,Census Tract 166,Bronx County,36005016600,[1004],[10465],['XL20003215'],['P'],3,2020
March-2020,164.0,1,16400,Census Tract 164,Bronx County,36005016400,[1004],[10465],['XL20003264'],['P'],3,2020
March-2020,149.0,1,14900,Census Tract 149,Bronx County,36005014900,[1001],[10456],['XL20003660'],['P'],3,2020
March-2020,141.0,1,14100,Census Tract 141,Bronx County,36005014100,[1005],[10451],['XL20003424'],['M'],3,2020
March-2020,118.0,1,11800,Census Tract 118,Bronx County,36005011800,[1007],[10465],['XL20003081'],['P'],3,2020
March-2020,115.02,1,11502,Census Tract 115.02,Bronx County,36005011502,[2002],[10474],['XL20003253'],['P'],3,2020
March-2020,98.0,1,9800,Census Tract 98,Bronx County,36005009800,[3007],[10473],['XL20003144'],['M'],3,2020
March-2020,96.0,1,9600,Census Tract 96,Bronx County,36005009600,[2021],[10461],['XL20003076'],['M'],3,2020
March-2020,93.0,1,9300,Census Tract 93,Bronx County,36005009300,[1033],[10474],['XL20003217'],['P'],3,2020
March-2020,79.0,1,7900,Census Tract 79,Bronx County,36005007900,[2000],[10455],['XL20003400'],['M'],3,2020
March-2020,78.0,1,7800,Census Tract 78,Bronx County,36005007800,[2005],[10472],['XL20003110'],['M'],3,2020
March-2020,63.0,1,6300,Census Tract 63,Bronx County,36005006300,[2022],[10451],['XL20003497'],['P'],3,2020
March-2020,54.0,3,5400,Census Tract 54,Bronx County,36005005400,"[2001, 3002, 2000]","[10472, 10472, 10472]","['XL20004062', 'XL20004030', 'XL20003179']","['P', 'M', 'M']",3,2020
March-2020,39.0,1,3900,Census Tract 39,Bronx County,36005003900,[2001],[10454],['XL20003553'],['P'],3,2020
March-2020,31.0,1,3100,Census Tract 31,Bronx County,36005003100,[1002],[10455],['XL20003328'],['P'],3,2020
February-2020,146.07,2,14607,Census Tract 146.07,Westchester County,36119014607,"[2012, 2025]","[10567, 10567]","['WL20002004', 'WL20002015']","['M', 'P']",2,2020
February-2020,146.06,1,14606,Census Tract 146.06,Westchester County,36119014606,[2016],[10567],['WL20001788'],['M'],2,2020
February-2020,145.0,2,14500,Census Tract 145,Westchester County,36119014500,"[1011, 2002]","[10566, 10566]","['WL20002227', 'WL20001870']","['M', 'M']",2,2020
February-2020,139.0,5,13900,Census Tract 139,Westchester County,36119013900,"[3003, 3003, 4024, 3005, 2000]","[10520, 10520, 10520, 10520, 10520]","['WL20002336', 'WL20002343', 'WL20001928', 'WL20001626', 'WL20001640']","['P', 'P', 'M', 'M', 'P']",2,2020
February-2020,138.0,1,13800,Census Tract 138,Westchester County,36119013800,[2009],[10520],['WL20002638'],['P'],2,2020
February-2020,137.0,1,13700,Census Tract 137,Westchester County,36119013700,[2005],[10562],['WL20002178'],['P'],2,2020
February-2020,136.0,4,13600,Census Tract 136,Westchester County,36119013600,"[2003, 1000, 3012, 3012]","[10562, 10562, 10562, 10562]","['WL20002610', 'WL20002138', 'WL20001974', 'WL20001652']","['P', 'P', 'P', 'M']",2,2020
February-2020,135.0,1,13500,Census Tract 135,Westchester County,36119013500,[1025],[10562],['WL20002168'],['M'],2,2020
February-2020,132.02,1,13202,Census Tract 132.02,Westchester County,36119013202,[1006],[10510],['WL20002354'],['P'],2,2020
February-2020,131.02,2,13102,Census Tract 131.02,Westchester County,36119013102,"[4004, 3019]","[10549, 10514]","['WL20002298', 'WL20001650']","['M', 'M']",2,2020
February-2020,130.0,3,13000,Census Tract 130,Westchester County,36119013000,"[1002, 3000, 2001]","[10549, 10549, 10549]","['WL20002565', 'WL20001660', 'WL20001665']","['P', 'P', 'P']",2,2020
February-2020,129.0,1,12900,Census Tract 129,Westchester County,36119012900,[1010],[10549],['WL20001949'],['M'],2,2020
February-2020,128.02,1,12802,Census Tract 128.02,Westchester County,36119012802,[4011],[10507],['WL20002445'],['P'],2,2020
February-2020,127.0,5,12700,Census Tract 127,Westchester County,36119012700,"[4033, 4008, 2002, 4024, 4024]","[10549, 10549, 10506, 10506, 10506]","['WL20002550', 'WL20002523', 'WL20002454', 'WL20002218', 'WL20001996']","['P', 'P', 'P', 'M', 'P']",2,2020
February-2020,123.04,1,12304,Census Tract 123.04,Westchester County,36119012304,[1015],[10504],['WL20002419'],['P'],2,2020
February-2020,123.01,1,12301,Census Tract 123.01,Westchester County,36119012301,[1023],[10603],['WL20002226'],['P'],2,2020
February-2020,122.0,4,12200,Census Tract 122,Westchester County,36119012200,"[2019, 2019, 5039, 4006]","[10570, 10570, 10570, 10570]","['WL20002687', 'WL20002700', 'WL20001784', 'WL20001503']","['M', 'M', 'M', 'P']",2,2020
February-2020,121.02,3,12102,Census Tract 121.02,Westchester County,36119012102,"[1015, 3000, 3027]","[10594, 10570, 10594]","['WL20002265', 'WL20002184', 'WL20001754']","['M', 'P', 'M']",2,2020
February-2020,120.0,1,12000,Census Tract 120,Westchester County,36119012000,[2019],[10532],['WL20002169'],['M'],2,2020
February-2020,119.02,1,11902,Census Tract 119.02,Westchester County,36119011902,[3004],[10595],['WL20001933'],['P'],2,2020
February-2020,118.0,1,11800,Census Tract 118,Westchester County,36119011800,[3037],[10570],['WL20001654'],['P'],2,2020
February-2020,116.0,2,11600,Census Tract 116,Westchester County,36119011600,"[3000, 3000]","[10591, 10591]","['WL20001740', 'WL20001666']","['M', 'M']",2,2020
February-2020,115.0,3,11500,Census Tract 115,Westchester County,36119011500,"[3000, 1026, 1022]","[10591, 10591, 10591]","['WL20002461', 'WL20002017', 'WL20001843']","['P', 'P', 'M']",2,2020
February-2020,114.0,6,11400,Census Tract 114,Westchester County,36119011400,"[4002, 1022, 1047, 4002, 4018, 1047]","[10591, 10591, 10533, 10591, 10591, 10533]","['WL20002548', 'WL20002317', 'WL20002279', 'WL20002153', 'WL20002007', 'WL20001773']","['P', 'M', 'M', 'P', 'M', 'P']",2,2020
February-2020,113.0,1,11300,Census Tract 113,Westchester County,36119011300,[2005],[10533],['WL20002662'],['M'],2,2020
February-2020,112.0,4,11200,Census Tract 112,Westchester County,36119011200,"[3024, 2040, 2040, 4040]","[10523, 10523, 10523, 10523]","['WL20002422', 'WL20002021', 'WL20002022', 'WL20001676']","['M', 'M', 'P', 'M']",2,2020
February-2020,111.02,1,11102,Census Tract 111.02,Westchester County,36119011102,[1010],[10607],['WL20002594'],['M'],2,2020
February-2020,111.01,1,11101,Census Tract 111.01,Westchester County,36119011101,[1007],[10591],['WL20002052'],['M'],2,2020
February-2020,110.0,1,11000,Census Tract 110,Westchester County,36119011000,[2015],[10523],['WL20001728'],['M'],2,2020
February-2020,109.03,6,10903,Census Tract 109.03,Westchester County,36119010903,"[4027, 2003, 4044, 4005, 3020, 2021]","[10607, 10607, 10607, 10607, 10607, 10607]","['WL20002479', 'WL20002258', 'WL20002139', 'WL20001894', 'WL20001790', 'WL20001672']","['M', 'M', 'M', 'P', 'P', 'P']",2,2020
February-2020,109.02,3,10902,Census Tract 109.02,Westchester County,36119010902,"[4020, 4025, 4025]","[10603, 10607, 10603]","['WL20002494', 'WL20001668', 'WL20001648']","['P', 'P', 'P']",2,2020
February-2020,109.01,2,10901,Census Tract 109.01,Westchester County,36119010901,"[1034, 1037]","[10603, 10603]","['WL20002154', 'WL20001839']","['P', 'M']",2,2020
February-2020,108.03,2,10803,Census Tract 108.03,Westchester County,36119010803,"[1008, 2010]","[10530, 10530]","['WL20001941', 'WL20001774']","['P', 'M']",2,2020
February-2020,108.01,3,10801,Census Tract 108.01,Westchester County,36119010801,"[1008, 2021, 2022]","[10530, 10583, 10530]","['WL20002706', 'WL20002009', 'WL20001910']","['M', 'P', 'M']",2,2020
February-2020,107.01,1,10701,Census Tract 107.01,Westchester County,36119010701,[2025],[10583],['WL20002210'],['M'],2,2020
February-2020,106.0,1,10600,Census Tract 106,Westchester County,36119010600,[3008],[10502],['WL20001613'],['M'],2,2020
February-2020,104.0,1,10400,Census Tract 104,Westchester County,36119010400,[3004],[10522],['WL20002462'],['M'],2,2020
February-2020,103.0,1,10300,Census Tract 103,Westchester County,36119010300,[3007],[10706],['WL20002582'],['M'],2,2020
February-2020,101.0,5,10100,Census Tract 101,Westchester County,36119010100,"[2017, 3032, 1016, 2028, 2002]","[10583, 10583, 10583, 10583, 10583]","['WL20002487', 'WL20002536', 'WL20002450', 'WL20002272', 'WL20002155']","['M', 'P', 'P', 'P', 'M']",2,2020
February-2020,99.0,2,9900,Census Tract 99,Westchester County,36119009900,"[2001, 3003]","[10583, 10583]","['WL20002217', 'WL20001500']","['P', 'M']",2,2020
February-2020,98.0,3,9800,Census Tract 98,Westchester County,36119009800,"[4012, 2001, 2023]","[10583, 10583, 10583]","['WL20002181', 'WL20002136', 'WL20001945']","['M', 'M', 'P']",2,2020
February-2020,97.02,4,9702,Census Tract 97.02,Westchester County,36119009702,"[3013, 2024, 3020, 2024]","[10605, 10604, 10605, 10605]","['WL20002190', 'WL20002194', 'WL20001935', 'WL20001962']","['M', 'P', 'P', 'P']",2,2020
February-2020,97.01,4,9701,Census Tract 97.01,Westchester County,36119009701,"[3017, 3018, 3018, 3016]","[10605, 10605, 10605, 10605]","['WL20002414', 'WL20002392', 'WL20002235', 'WL20001679']","['M', 'M', 'M', 'M']",2,2020
February-2020,94.0,5,9400,Census Tract 94,Westchester County,36119009400,"[3017, 3017, 2007, 3017, 2007]","[10605, 10605, 10601, 10605, 10601]","['WL20002572', 'WL20002453', 'WL20002245', 'WL20002057', 'WL20001889']","['P', 'M', 'P', 'P', 'M']",2,2020
February-2020,92.0,1,9200,Census Tract 92,Westchester County,36119009200,[5014],[10606],['WL20001902'],['M'],2,2020
February-2020,89.02,1,8902,Census Tract 89.02,Westchester County,36119008902,[3002],[10604],['WL20001625'],['P'],2,2020
February-2020,89.01,1,8901,Census Tract 89.01,Westchester County,36119008901,[1004],[10603],['WL20002338'],['M'],2,2020
February-2020,87.0,2,8700,Census Tract 87,Westchester County,36119008700,"[2004, 3001]","[10604, 10604]","['WL20002391', 'WL20002118']","['M', 'M']",2,2020
February-2020,85.0,3,8500,Census Tract 85,Westchester County,36119008500,"[1006, 1008, 1030]","[10528, 10528, 10528]","['WL20002111', 'WL20002116', 'WL20002121']","['M', 'M', 'M']",2,2020
February-2020,84.03,1,8403,Census Tract 84.03,Westchester County,36119008403,[2032],[10528],['WL20002255'],['M'],2,2020
February-2020,83.02,3,8302,Census Tract 83.02,Westchester County,36119008302,"[2006, 2011, 4030]","[10573, 10573, 10573]","['WL20002546', 'WL20001966', 'WL20001814']","['M', 'P', 'M']",2,2020
February-2020,83.01,1,8301,Census Tract 83.01,Westchester County,36119008301,[1004],[10573],['WL20002019'],['M'],2,2020
February-2020,82.0,1,8200,Census Tract 82,Westchester County,36119008200,[3003],[10573],['WL20001970'],['P'],2,2020
February-2020,79.0,1,7900,Census Tract 79,Westchester County,36119007900,[2000],[10573],['WL20001867'],['M'],2,2020
February-2020,78.0,3,7800,Census Tract 78,Westchester County,36119007800,"[3001, 3002, 3006]","[10573, 10573, 10573]","['WL20002035', 'WL20001818', 'WL20001608']","['M', 'M', 'M']",2,2020
February-2020,77.0,2,7700,Census Tract 77,Westchester County,36119007700,"[2028, 2019]","[10580, 10580]","['WL20002417', 'WL20002119']","['P', 'M']",2,2020
February-2020,76.0,2,7600,Census Tract 76,Westchester County,36119007600,"[3011, 2020]","[10580, 10580]","['WL20002334', 'WL20001905']","['P', 'P']",2,2020
February-2020,75.0,6,7500,Census Tract 75,Westchester County,36119007500,"[1019, 2002, 3019, 2004, 2014, 2017]","[10580, 10580, 10580, 10580, 10580, 10580]","['WL20002433', 'WL20002041', 'WL20001908', 'WL20001673', 'WL20001685', 'WL20001697']","['P', 'M', 'M', 'M', 'M', 'M']",2,2020
February-2020,72.0,2,7200,Census Tract 72,Westchester County,36119007200,"[2027, 2023]","[10543, 10543]","['WL20002137', 'WL20001611']","['M', 'M']",2,2020
February-2020,69.0,5,6900,Census Tract 69,Westchester County,36119006900,"[3026, 2002, 3036, 4003, 4003]","[10538, 10538, 10538, 10538, 10538]","['WL20001952', 'WL20001881', 'WL20001734', 'WL20001630', 'WL20001634']","['M', 'M', 'M', 'M', 'M']",2,2020
