Geoid,TotalCrime,Spring,Summer,Autumn,Winter,ALL_SEASONS,CountyName,CensusTract_2010_NAME,"[BURGLARY] BURGLARY,UNCLASSIFIED,NIGHT","[ANTICIPATORY OFFENSES] FACILITATION 4, CRIMINAL","[ARSON] ARSON, MOTOR VEHICLE 1 2 3 & 4","[BURGLARY] BURGLARY,COMMERCIAL,NIGHT","[BURGLARY] BURGLARY,RESIDENCE,UNKNOWN TIM",TAX LAW,[ASSAULT 3 & RELATED OFFENSES] OBSTR BREATH/CIRCUL,[ASSAULT 3 & RELATED OFFENSES] ASSAULT 3,"[BURGLARY] BURGLARY,COMMERCIAL,UNKNOWN TI",FALSE REPORT BOMB,[ALCOHOLIC BEVERAGE CONTROL LAW] ALCOHOLIC BEVERAGE CONTROL LAW,"[BURGLAR'S TOOLS] BURGLARS TOOLS,UNCLASSIFIED","[DANGEROUS DRUGS] MARIJUANA, POSSESSION 1, 2 & 3",[ARSON] ARSON 1,MATERIAL              OFFENSIV,"[CRIMINAL MISCHIEF & RELATED OF] CRIMINAL MISCHIEF,UNCLASSIFIED 4","[ARSON] ARSON 2,3,4","[DANGEROUS WEAPONS] WEAPONS, POSSESSION, ETC","[CRIMINAL MISCHIEF & RELATED OF] MISCHIEF, CRIMINAL 4, BY FIRE","[BURGLARY] BURGLARY,COMMERCIAL,DAY","THEFT OF SERVICES, UNCLASSIFIE","[BURGLARY] BURGLARY,RESIDENCE,NIGHT","[GRAND LARCENY] LARCENY,GRAND FROM PERSON,PICK","[ADMINISTRATIVE CODE] PEDDLING,UNLAWFUL","[ADMINISTRATIVE CODES] NOISE,UNECESSARY","[CRIMINAL MISCHIEF & RELATED OF] CRIMINAL MISCHIEF 4TH, GRAFFIT",RIOT 2/INCITING,"[BURGLARY] BURGLARY,UNCLASSIFIED,UNKNOWN","[GRAND LARCENY] LARCENY,GRAND BY ACQUIRING LOS","[BURGLARY] BURGLARY,UNCLASSIFIED,DAY","[ADMINISTRATIVE CODE] CIGARETTE,NO TAX STAMP,POSSESS","[BURGLARY] BURGLARY,TRUCK NIGHT","[FELONY ASSAULT] ASSAULT 2,1,UNCLASSIFIED","LEWDNESS,PUBLIC",SALE OF UNAUTHORIZED RECORDING,[ADMINISTRATIVE CODE] POSSES OR CARRY A KNIFE,[ADMINISTRATIVE CODE] IMITATION PISTOL/AIR RIFLE,[ADMINISTRATIVE CODE] GRAFFITI (ADMINISTRATIVE CODE-,"[ADMINISTRATIVE CODE] ALCOHOLIC BEVERAGES,PUBLIC CON","[CRIMINAL MISCHIEF & RELATED OF] MISCHIEF, CRIMINAL 4, OF MOTOR","[ADMINISTRATIVE CODE] ADM.CODE,UNCLASSIFIED VIOLATIO","[ASSAULT 3 & RELATED OFFENSES] MENACING,UNCLASSIFIED","[ANTICIPATORY OFFENSES] CONSPIRACY 6, 5",FALSE REPORT UNCLASSIFIED,"[CRIMINAL MISCHIEF & RELATED OF] MISCHIEF, CRIMINAL 3 & 2, OF M","[ROBBERY] ROBBERY,OPEN AREA UNCLASSIFIED","[BURGLARY] BURGLARY,RESIDENCE,DAY","NUISANCE,CRIMINAL,UNCLASSIFIED","[ADMINISTRATIVE CODE] ADM.CODE,UNCLASSIFIED MISDEMEA","[ADMINISTRATIVE CODE] PARKR&R,UNCLASSIFIED VIOLATION",BoroughColors
36047025700,53,15,12,17,14,58,Kings County,Census Tract 257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047025600,22,2,0,0,0,2,Kings County,Census Tract 256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047025500,44,5,1,3,5,14,Kings County,Census Tract 255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047025400,14,4,0,1,4,9,Kings County,Census Tract 254,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047025300,44,6,11,9,9,35,Kings County,Census Tract 253,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047025200,24,1,0,4,2,7,Kings County,Census Tract 252,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047025100,53,21,17,19,28,85,Kings County,Census Tract 251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047024900,67,3,6,6,11,26,Kings County,Census Tract 249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
36047024800,22,2,1,0,3,6,Kings County,Census Tract 248,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047024700,40,1,0,0,0,1,Kings County,Census Tract 247,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047024600,15,3,0,1,3,7,Kings County,Census Tract 246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
36047024500,37,3,1,5,8,17,Kings County,Census Tract 245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047024300,30,5,5,17,9,36,Kings County,Census Tract 243,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047024200,32,0,1,1,4,6,Kings County,Census Tract 242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047024100,42,8,6,6,9,29,Kings County,Census Tract 241,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047024000,11,1,0,4,2,7,Kings County,Census Tract 240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047023600,15,4,2,4,3,13,Kings County,Census Tract 236,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047023500,42,5,3,7,6,21,Kings County,Census Tract 235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
36047023400,10,6,3,1,10,20,Kings County,Census Tract 234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047023300,52,4,4,4,12,24,Kings County,Census Tract 233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
36047023200,18,0,2,0,0,2,Kings County,Census Tract 232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047023100,31,6,5,6,4,21,Kings County,Census Tract 231,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047023000,16,0,4,0,2,6,Kings County,Census Tract 230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
36047022900,34,0,2,0,0,2,Kings County,Census Tract 229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047022800,18,0,1,0,1,2,Kings County,Census Tract 228,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047022700,48,6,7,10,6,29,Kings County,Census Tract 227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047022600,14,3,1,3,3,10,Kings County,Census Tract 226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
36047022400,21,2,1,1,3,7,Kings County,Census Tract 224,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047022200,21,0,0,2,0,2,Kings County,Census Tract 222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047022100,31,5,3,1,2,11,Kings County,Census Tract 221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047022000,23,1,0,1,2,4,Kings County,Census Tract 220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
36047021900,37,11,7,9,7,34,Kings County,Census Tract 219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
36047021700,40,4,7,4,2,17,Kings County,Census Tract 217,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047021600,13,0,1,0,1,2,Kings County,Census Tract 216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047021500,40,7,3,7,5,22,Kings County,Census Tract 215,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047021400,23,0,0,0,1,1,Kings County,Census Tract 214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047021300,37,3,4,4,8,19,Kings County,Census Tract 213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
36047021200,17,2,0,1,2,5,Kings County,Census Tract 212,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047021100,26,12,17,16,11,56,Kings County,Census Tract 211,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047021000,12,0,0,1,3,4,Kings County,Census Tract 210,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047020800,12,0,1,0,1,2,Kings County,Census Tract 208,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047020700,24,5,7,13,10,35,Kings County,Census Tract 207,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047020600,15,1,1,5,1,8,Kings County,Census Tract 206,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047020500,26,1,3,2,1,7,Kings County,Census Tract 205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
36047020400,8,0,0,2,0,2,Kings County,Census Tract 204,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047020300,36,0,0,2,0,2,Kings County,Census Tract 203,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047020100,34,3,1,3,3,10,Kings County,Census Tract 201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047020000,15,2,0,3,1,6,Kings County,Census Tract 200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047019900,31,4,1,6,4,15,Kings County,Census Tract 199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047019800,11,0,3,2,1,6,Kings County,Census Tract 198,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047019700,35,3,6,1,4,14,Kings County,Census Tract 197,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047019600,29,3,0,2,2,7,Kings County,Census Tract 196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047019500,24,8,5,9,4,26,Kings County,Census Tract 195,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047019400,16,4,3,2,2,11,Kings County,Census Tract 194,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047019300,49,10,6,5,14,35,Kings County,Census Tract 193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047019200,23,0,1,1,0,2,Kings County,Census Tract 192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047019100,37,3,2,1,6,12,Kings County,Census Tract 191,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047019000,29,2,3,4,2,11,Kings County,Census Tract 190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047018800,22,0,0,0,1,1,Kings County,Census Tract 188,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047018700,24,2,0,0,2,4,Kings County,Census Tract 187,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047018600,12,2,0,0,2,4,Kings County,Census Tract 186,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047018501,42,2,3,6,2,13,Kings County,Census Tract 185.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047018300,33,1,2,2,6,11,Kings County,Census Tract 183,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047018200,24,2,0,0,2,4,Kings County,Census Tract 182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047018100,34,8,8,19,11,46,Kings County,Census Tract 181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047018000,23,0,1,1,0,2,Kings County,Census Tract 180,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047017900,32,9,8,7,6,30,Kings County,Census Tract 179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047017800,27,0,3,0,1,4,Kings County,Census Tract 178,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047017700,55,13,12,17,5,47,Kings County,Census Tract 177,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047017600,10,0,2,1,2,5,Kings County,Census Tract 176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047017500,7,1,1,1,0,3,Kings County,Census Tract 175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047017400,13,1,1,0,1,3,Kings County,Census Tract 174,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047017200,20,5,0,1,3,9,Kings County,Census Tract 172,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047017100,13,2,0,4,4,10,Kings County,Census Tract 171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047017000,18,1,2,0,2,5,Kings County,Census Tract 170,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047016900,20,2,6,1,2,11,Kings County,Census Tract 169,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047016800,9,0,0,1,0,1,Kings County,Census Tract 168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047016700,18,12,2,7,7,28,Kings County,Census Tract 167,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047016600,13,0,0,2,3,5,Kings County,Census Tract 166,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047016500,22,2,0,0,0,2,Kings County,Census Tract 165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047016300,33,3,4,8,25,40,Kings County,Census Tract 163,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047016200,12,3,0,2,4,9,Kings County,Census Tract 162,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047016100,47,2,2,4,1,9,Kings County,Census Tract 161,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047016000,25,0,2,2,1,5,Kings County,Census Tract 160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047015900,31,2,9,7,9,27,Kings County,Census Tract 159,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047015700,22,7,5,4,1,17,Kings County,Census Tract 157,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047015500,24,7,1,2,4,14,Kings County,Census Tract 155,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047015400,10,1,0,0,0,1,Kings County,Census Tract 154,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047015300,29,2,4,3,2,11,Kings County,Census Tract 153,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047015200,13,0,1,2,1,4,Kings County,Census Tract 152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047015100,19,1,0,3,1,5,Kings County,Census Tract 151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
36047015000,11,2,2,1,0,5,Kings County,Census Tract 150,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36047014900,27,5,0,1,5,11,Kings County,Census Tract 149,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
